,TPR,SPC,PPV,NPV,ACC,AUC,BER
0,0.8333333333333334,0.7,0.704225352112676,0.8305084745762712,0.7615384615384615,0.8559523809523809,0.23333333333333334
1,0.7833333333333333,0.7142857142857143,0.7014925373134329,0.7936507936507936,0.7461538461538462,0.8535714285714285,0.2511904761904762
2,0.9,0.7714285714285715,0.7714285714285715,0.9,0.8307692307692308,0.9004761904761904,0.16428571428571426
3,0.8,0.8285714285714286,0.8,0.8285714285714286,0.8153846153846154,0.89,0.18571428571428567
4,0.9,0.8,0.7941176470588235,0.9032258064516129,0.8461538461538461,0.9289285714285713,0.14999999999999997
5,0.75,0.8115942028985508,0.7758620689655172,0.7887323943661971,0.7829457364341085,0.840096618357488,0.2192028985507246
6,0.8333333333333334,0.782608695652174,0.7692307692307693,0.84375,0.8062015503875969,0.8690821256038648,0.19202898550724634
7,0.9,0.7536231884057971,0.7605633802816901,0.896551724137931,0.8217054263565892,0.906280193236715,0.17318840579710143
8,0.9152542372881356,0.7971014492753623,0.7941176470588235,0.9166666666666666,0.8515625,0.9253254728567919,0.14382215671825105
9,0.8135593220338984,0.7971014492753623,0.7741935483870968,0.8333333333333334,0.8046875,0.8818472119872267,0.19466961434536967
